OWNER_ID,OWNER_AGE,OWNER_GENDER,DISTRICT,DISTRICT_QUARTER,BREED1,BREED1_MIXED,BREED2,BREED2_MIXED,DOG_BIRTH_YEAR,DOG_GENDER,COLOR
124929,41-50,female,7,74,Mischling klein,,,,2004,female,black / brown
124931,51-60,female,12,122,Französische Bulldogge,,,,2010,female,brown / white / black
124932,51-60,male,11,111,Pekingese,Mixed,,,2010,male,brown
124933,41-50,male,12,121,Chihuahua,,,,2010,female,White Brown
124936,21-30,female,12,121,Chihuahua,,,,2014,male,black / brown
124938,21-30,male,3,31,Zwergspitz,,,,2014,male,brown
124939,31-40,female,4,44,Mischling klein,,,,2010,male,black
124941,61-70,male,2,21,Gordon Setter,,,,2008,female,black / brown
124970,21-30,male,1,11,Zwergdachshund,,,,2010,male,White black
124985,41-50,male,9,92,Thai Ridgeback,,,,2011,male,black
124987,31-40,male,2,21,Cavalier King Charles Spaniel,,,,2010,female,Red White
124990,51-60,female,3,34,Yorkshire Terrier,,,,2012,female,black
124992,41-50,female,11,115,Border Terrier,,Patterdale Terrier,,2010,female,black
124995,41-50,female,5,51,Bichon frisé,,,,2014,female,White
125019,31-40,female,11,111,Malteser,Mixed,,,2007,male,White
125021,21-30,female,5,52,Bolonka Zwetna,,,,2010,male,grey black
125023,21-30,male,11,111,Zwergpinscher,,Rehpinscher,,2010,male,black / brown
125024,31-40,female,9,91,Golden Retriever,,,,2003,male,cream
125025,20-Nov,female,10,101,Chihuahua,,,,2010,male,brown
125026,31-40,female,3,31,Mischling klein,,,,2012,female,black
125030,41-50,male,9,91,Chihuahua,,,,2014,female,White black
125032,21-30,male,6,61,Jack Russel Terrier,,,,2014,female,tricolor
125033,51-60,male,8,81,Mischling klein,,,,2011,female,black
125050,21-30,female,8,81,Australian Shepherd,,,,2010,female,red / brown / white
125052,51-60,male,7,72,Beagle,,,,2009,male,tricolor
125059,31-40,female,9,91,Yorkshire Terrier,,,,2014,male,black / tan
125063,21-30,female,10,102,Jack Russel Terrier,,,,2014,male,tricolor
125064,21-30,female,9,91,Labrador Retriever,,,,2010,female,black
125069,21-30,female,12,122,Chihuahua,,,,2009,male,beige / gray
125074,21-30,female,2,21,Jack Russel Terrier,Mixed,,,2012,female,White Brown
125106,20-Nov,female,11,111,Yorkshire Terrier,,,,2009,female,black / brown
125109,41-50,female,9,92,Zwergspitz,,,,2014,male,tan
125110,21-30,female,11,119,Chihuahua,,,,2014,female,black / tan
125114,21-30,female,10,101,Pinscher,,,,2013,male,tan
125117,31-40,male,6,61,Französische Bulldogge,,,,2012,female,White black
125120,31-40,female,11,119,Pudel,,,,2008,male,White
125121,41-50,male,7,73,Pomeranian,,Zwergspitz,,2014,male,black / tan
125123,51-60,female,4,44,Bichon maltais,,,,2014,female,White
125124,31-40,female,10,101,Chinese Crested Powderpuff,,,,2014,male,beige
125130,31-40,female,3,31,Zwergspitz,,,,2014,male,tan
125168,41-50,female,6,61,Kooiker,,,,2014,male,white / orange
125170,71-80,female,11,119,Mischling gross,,,,2008,male,black
125172,71-80,female,11,111,Zwergpudel,,,,2006,male,black
125177,31-40,male,3,31,Französische Bulldogge,,,,2014,female,fawn
125182,31-40,female,11,119,Chihuahua,,,,2011,female,beige
125183,31-40,male,8,82,Malteser,,,,2009,female,White
125196,21-30,male,9,92,Englische Bulldogge,,,,2013,female,brown / white
125196,21-30,male,9,92,Chihuahua,,,,2010,male,brown
125210,51-60,female,11,111,Dalmatiner,,,,2001,male,Brown black
125222,21-30,male,12,122,Zwergpinscher,,,,2013,male,black / brown
125225,31-40,female,11,115,Shih Tzu,,,,2010,male,tricolor
125227,21-30,female,4,41,Mischling klein,,,,2014,female,tricolor
125229,31-40,female,6,63,Schnauzer,Mixed,,,2014,male,black
125230,31-40,male,9,92,Podenco,Mixed,,,2014,female,beige
125237,31-40,female,2,23,Labrador Retriever,,,,2004,male,black
125249,31-40,female,4,42,Cavalier King Charles Spaniel,,,,2008,female,brown / white
125254,51-60,female,2,24,Coton de Tulear,,,,2009,male,White
125255,21-30,male,12,123,Yorkshire Terrier,,,,2014,female,black / tan
125258,41-50,female,6,63,Australian Cattle Dog,,,,2010,male,grey black
125260,21-30,female,7,73,Flat Coated Retriever,,,,2006,male,black
125261,31-40,female,11,111,Malteser,,,,2014,female,White
125262,41-50,female,2,24,Bichon,,Pudel,,2010,male,black-and-white
125273,41-50,female,6,61,Golden Retriever,Mixed,,,2009,female,black-and-white
125277,61-70,female,7,72,Malteser,,Havaneser,,2014,male,black-and-white
125294,21-30,female,12,123,Labrador Retriever,,,,2014,female,black
125305,21-30,female,3,33,Shiba Inu,,,,2011,male,tan
125309,21-30,female,7,71,Yorkshire Terrier,,,,2014,male,steelblue
125309,21-30,female,7,71,Malteser,,,,2002,male,White
125310,21-30,female,4,42,Jack Russel Terrier,,Windspiel,,2014,female,maroon
125311,31-40,female,12,122,Bolonka Zwetna,,,,2014,male,black / brown
125313,41-50,male,12,123,Französische Bulldogge,,,,2014,male,fawn
125326,20-Nov,female,3,31,Chihuahua,,,,2014,female,brown
125328,31-40,male,3,31,Jack Russel Terrier,,,,2010,male,White
125328,31-40,male,3,31,Jack Russel Terrier,,,,2014,female,tricolor
125329,21-30,female,6,63,Mischling klein,,,,2012,female,beige
125330,41-50,female,10,101,Malteser,,,,2014,female,White
125331,20-Nov,male,4,44,Biewer Yorkshire Terrier,,,,2014,male,black-and-white
125332,41-50,male,5,51,Chihuahua,,,,2014,female,white / beige
125334,41-50,male,9,92,Golden Retriever,,,,2014,female,blond color
125336,61-70,female,10,102,Deutscher Schäfer,,,,2008,female,black
125338,21-30,female,4,44,Chihuahua,,,,2014,male,beige / white
125339,21-30,female,9,92,Chihuahua,,,,2014,male,white / beige
125342,21-30,female,12,121,Toypudel,,,,2014,male,apricot
125347,21-30,female,6,61,Yorkshire Terrier,,,,2014,male,black / brown / white
125348,41-50,male,4,42,Malteser,,,,2014,female,White
125350,41-50,male,8,83,Pekingese,,,,2014,male,White
125351,51-60,female,6,61,Malteser,,,,2014,female,White
125357,21-30,female,7,71,Galgo Español,,,,2011,male,beige / white
125358,21-30,female,9,92,Deutscher Schäfer,Mixed,,,2014,female,brown
125364,31-40,female,11,111,Berger des Pyrenées,,Malinois,,2010,male,dark brown
125368,31-40,female,3,31,Parson Russell Terrier,,,,2008,male,tricolor
125368,31-40,female,3,31,Parson Russell Terrier,,,,2009,male,black-and-white
125370,31-40,female,11,119,Malteser,,,,2006,female,White
125370,31-40,female,11,119,Malteser,,,,2007,female,White
125372,31-40,male,9,92,Rauhaar Dackel,,,,2011,female,saufarben
125379,41-50,female,9,91,Zwergpudel,,,,2013,female,black
125379,41-50,female,9,91,Zwergpudel,,,,2002,male,black-and-white
125384,31-40,female,10,102,Mischling gross,,,,2004,female,brown
125397,21-30,female,7,74,Yorkshire Terrier,,,,2012,male,beige / gray
125399,31-40,male,12,123,Rottweiler,,,,2014,male,black
125400,31-40,female,8,82,Epagneul Breton,,Setter,,2008,female,White-red
125401,31-40,male,6,61,English Springer Spaniel,,,,2005,male,black-and-white
125401,31-40,male,6,61,Labrador Retriever,Mixed,,,2006,female,golden
125405,31-40,female,10,102,Pudel,Mixed,,,2005,female,white / beige
125407,41-50,male,8,83,Zwergpudel,,,,2008,male,brown
125408,21-30,female,11,111,Chihuahua,,,,2013,male,brown
125409,21-30,male,4,42,Mops,,,,2013,male,black
125469,41-50,female,12,122,Mischling klein,,,,2014,male,tricolor
125470,21-30,female,10,101,Spitz,,,,2014,male,orange
125471,61-70,female,6,61,Welsh Terrier,,,,2008,male,black / tan
125472,41-50,female,11,119,Mischling klein,,,,2012,male,tan
125473,21-30,male,10,102,Mischling klein,,,,2013,male,black-and-white
125475,41-50,female,5,52,Shih Tzu,,,,2001,male,brown / white
125481,21-30,female,11,119,Pudel,,Cocker Spaniel,,2007,female,beige
125507,31-40,female,2,21,Yorkshire Terrier,,,,2004,female,blue / tan
125539,61-70,female,10,101,West Highland White Terrier,,,,2002,female,White
125540,51-60,female,6,63,Continental Bulldog,,,,2008,male,yellow white
125549,51-60,female,7,74,Bolonka Zwetna,,,,2013,male,black silver
125549,51-60,female,7,74,Bolonka Zwetna,,,,2013,male,brown
125554,21-30,female,4,42,Bolonka Zwetna,,,,2009,male,brown
125554,21-30,female,4,42,Manchester Terrier,,,,2015,male,black / tan
125555,21-30,female,2,21,Zwergspitz,,,,2014,female,beige
125557,31-40,male,4,42,Labrador Retriever,,,,2014,female,black
125560,51-60,female,8,82,Schweizer Sennenhund,,,,2006,female,tricolor
125568,51-60,female,7,72,Havaneser,,,,2014,female,black
125572,41-50,male,2,21,Labrador Retriever,,Golden Retriever,,2013,male,beige
125575,21-30,female,11,115,Boxer,,,,2009,female,fawn
125577,21-30,male,9,92,Shiba Inu,,,,2014,male,red
125586,61-70,male,9,91,Mops,,,,2010,male,black
125587,31-40,female,11,119,Mischling klein,,,,2006,female,White
125587,31-40,female,11,119,Mischling klein,,,,2007,female,black-and-white
125588,21-30,female,12,121,Mops,,,,2010,male,beige
125589,51-60,female,11,119,Zwergpinscher,,Rehpinscher,,2010,female,brown
125605,31-40,female,6,61,Chihuahua,,,,2009,female,brown / white
125606,31-40,female,7,71,Bichon Havanais,,,,2015,male,White black
125610,21-30,female,9,91,Spitz,,,,2014,male,black / gray
125611,21-30,female,7,74,Zwergschnauzer,,,,2011,male,black
125614,41-50,female,7,71,Labrador Retriever,,,,2013,female,silver
125616,21-30,female,11,115,Mischling klein,,,,2013,female,black
125617,31-40,male,10,101,Labrador Retriever,,,,2014,male,brown
125618,31-40,female,3,34,Malteser,,,,2014,male,White
125626,31-40,male,6,63,Berner Sennenhund,,Appenzeller Sennenhund,,2013,male,tricolor
125627,51-60,female,6,61,Whippet,,,,2008,female,black
125628,31-40,female,7,74,Labrador Retriever,,,,2005,male,black
125630,21-30,female,10,102,Mischling klein,,,,2012,female,white / beige
125631,31-40,female,7,74,Bichon frisé,,,,2012,male,White
125632,31-40,female,3,34,West Highland White Terrier,,,,2006,female,White
125633,51-60,female,7,71,Zwergdackel,,,,2004,male,saufarben
125634,51-60,female,6,63,Boston Terrier,,,,2003,male,black-and-white
125635,21-30,male,11,111,Malteser,,,,2002,male,White
125641,21-30,female,12,122,Mops,,,,2009,male,beige
125643,31-40,female,6,61,Malteser,,,,2012,female,White
125651,61-70,female,7,72,Podenco,,,,2009,female,brown
125652,21-30,male,11,111,Husky,,,,2011,male,gray / white
125656,51-60,female,11,115,Welsh Terrier,,,,2015,female,black / tan
125663,51-60,female,5,51,Grosspudel,,,,2012,male,black
125665,41-50,male,3,31,Terrier,,Dachshund,,2007,female,black / brown
125668,41-50,female,9,92,Mischling klein,,,,2008,male,light brown / white
125670,31-40,male,4,42,Boston Terrier,,,,2011,male,brown / white
125672,21-30,female,3,34,Malteser,,,,2014,female,White
125676,51-60,female,2,21,Rhodesian Ridgeback,,,,2015,female,tan
125677,51-60,female,7,73,Mischling klein,,,,2007,male,gray / brown
125683,21-30,female,12,122,Toyterrier,,,,2013,female,sable
125689,51-60,female,7,74,Mittelpudel,,,,2014,male,black
125693,31-40,female,3,31,Mischling klein,,,,2013,female,black
125705,41-50,male,7,73,Labradoodle,,,,2011,female,choco
125715,61-70,female,11,115,Dackel,,,,2004,male,black
125721,91-100,female,6,63,Yorkshire Terrier,,,,2003,female,beige
125728,21-30,female,3,34,Chihuahua,,,,2010,male,brown / white
125729,31-40,male,12,123,Zwergschnauzer,,,,2014,male,black silver
125736,51-60,female,10,102,Deutscher Vorstehhund,,,,2010,male,brown mold
125738,51-60,female,10,102,Chihuahua,,,,2012,male,beige / white
125740,31-40,female,8,81,Mischling klein,,,,2010,female,tricolor
125743,31-40,female,11,111,Polnische Bracke,,,,2014,female,black
125749,41-50,female,2,24,Barbet,,,,2014,male,black-and-white
125751,41-50,female,12,122,Mischling klein,,,,2014,male,black
125752,51-60,male,11,119,Malteser,,,,2014,male,White
125770,31-40,female,3,31,Malteser,,,,2014,female,White
125773,51-60,female,12,123,Labrador Retriever,,,,2003,male,black
125775,41-50,male,2,24,Yorkshire Terrier,,,,2009,male,black / tan
125776,51-60,female,2,24,Yorkshire Terrier,,,,2014,female,black / tan
125782,51-60,female,8,83,Border Terrier,,,,2008,female,brown
125783,21-30,male,12,121,Rottweiler,,Husky,,2014,male,black / brown
125784,41-50,male,5,51,Lagotto Romagnolo,,,,2014,female,brown / gray
125785,41-50,female,7,74,Cavalier King Charles Spaniel,,,,2014,male,black / tan
125791,21-30,female,10,102,Chihuahua,,,,2007,male,black / tan
125792,21-30,female,11,111,Yorkshire Terrier,,,,2010,female,black / tan
125794,51-60,female,2,24,Labrador Retriever,,,,2014,male,black
125798,51-60,female,8,82,Bichon Havanais,,,,2011,male,White black
125804,31-40,female,9,91,Mischling klein,,,,2008,male,black-and-white
125808,51-60,male,7,72,Englische Bulldogge,,,,2014,female,brown / white
125808,51-60,male,7,72,Englische Bulldogge,,,,2014,female,brown / white
125809,71-80,female,10,101,Mischling gross,,,,2004,female,blond color
125810,21-30,female,10,101,Pudel,,Cocker Spaniel,,2006,male,brown / white
125812,31-40,female,11,111,Labrador Retriever,,,,2013,female,beige
125814,21-30,female,2,24,Chihuahua,,,,2009,female,tan
125814,21-30,female,2,24,Deutsche Dogge,,,,2015,male,blue White
125816,41-50,male,12,121,Yorkshire Terrier,,,,2014,male,black / brown
125818,41-50,male,6,63,Golden Retriever,,,,2015,male,golden
125820,31-40,male,8,82,Französische Bulldogge,,,,2014,male,beige
125824,31-40,female,8,82,Mops,,,,2014,male,beige / black
125825,51-60,male,7,72,Weimaraner,,,,2009,male,Gray
125829,31-40,female,6,63,Mischling klein,,,,2009,female,White black
125832,51-60,female,7,71,Bolonka Zwetna,,,,2009,female,black
125833,21-30,female,6,61,Chihuahua,,,,2004,male,black-and-white
125835,41-50,female,11,115,Bull Terrier,,,,2014,male,White
125852,71-80,female,11,115,Pudel,,,,2004,female,black
125855,21-30,male,3,34,Mischling klein,,,,2007,female,beige
125856,51-60,male,5,52,Labrador Retriever,,,,2005,male,brown
125859,51-60,female,11,111,Jack Russel Terrier,,,,2010,female,tricolor
125859,51-60,female,11,111,Jack Russel Terrier,Mixed,,,2014,female,White Brown
125859,51-60,female,11,111,Jack Russel Terrier,Mixed,,,2014,male,brown
125859,51-60,female,11,111,Jack Russel Terrier,Mixed,,,2014,male,White Brown
125862,31-40,female,12,121,Chihuahua,,,,2014,male,black
125865,21-30,female,9,92,Zwergspitz,,Pomeranian,,2014,female,orange
125866,31-40,female,11,115,Mischling klein,,,,2002,female,black
125867,21-30,male,11,111,Shih Tzu,,,,2004,male,tricolor
125870,21-30,male,3,34,Jack Russel Terrier,,,,2009,female,tricolor
125871,31-40,female,3,34,Rhodesian Ridgeback,,,,2011,female,red / brown
125872,41-50,female,7,71,Mischling klein,,,,2009,male,white / beige
125876,21-30,female,11,119,Zwergspitz,,,,2014,male,sable
125877,71-80,female,7,71,English Cocker Spaniel,,,,2015,male,black / tan
125884,31-40,male,9,92,Weimaraner,,,,2014,male,gray / silver
125889,61-70,female,7,74,Chihuahua,,,,2007,male,red / brown
125891,71-80,female,6,63,Kerry Blue Terrier,,,,2004,female,black / gray
125892,51-60,female,1,11,Golden Retriever,,,,2000,female,golden
125893,41-50,female,11,111,Yorkshire Terrier,,,,2007,female,blue
125897,21-30,female,3,34,Französische Bulldogge,,,,2013,male,blotched
125898,41-50,female,11,119,Bolonka Zwetna,,,,2014,male,white / beige
125899,41-50,female,7,71,Labrador Retriever,,,,2003,female,yellow
125901,31-40,male,2,24,Mischling gross,,,,2014,female,black / brown / white
125902,31-40,female,2,24,Golden Retriever,,,,2015,female,golden
125904,41-50,female,7,74,Mischling klein,,,,2002,female,Gray
125912,41-50,female,1,11,Yorkshire Terrier,,Biewer Yorkshire Terrier,,2014,male,black / brown
125924,21-30,female,11,119,Chihuahua,,,,2009,female,beige
125924,21-30,female,11,119,Englische Bulldogge,,,,2006,female,brown / white
125930,21-30,female,6,61,Shetland Sheepdog,,,,2009,female,sable
125931,31-40,male,11,115,Terrier,,,,2004,female,tricolor
125933,31-40,female,2,23,Magyar Viszla,,,,2010,female,tan
125937,41-50,male,6,63,Transylvanischer Laufhund,,,,2014,male,black / brown
125939,21-30,male,11,119,Mops,,,,2007,male,blond color
125960,31-40,female,6,63,Parson Russell Terrier,,,,2015,male,White Brown
125970,51-60,male,11,119,Zwergspitz,,Pomeranian,,2014,male,White
125973,31-40,female,4,42,Appenzeller Sennenhund,Mixed,,,2002,female,tricolor
125974,31-40,female,11,115,Schnauzer,,,,2006,male,pepper salt
125975,31-40,female,4,42,Chihuahua,,,,2014,male,black / tan
125980,21-30,female,10,102,Dachshund,,,,2008,female,brown
125991,41-50,female,7,71,Welsh Corgi,,,,2007,female,beige / white
125991,41-50,female,7,71,Chihuahua,,,,2004,male,brown
125994,31-40,female,2,24,Labrador Retriever,,,,2009,female,black
125995,71-80,male,10,101,Pekingese,,,,1999,female,white / beige
125997,21-30,male,9,92,Englische Bulldogge,,,,2014,male,White
126008,41-50,female,7,74,Flat Coated Retriever,,,,2010,female,black
126018,31-40,male,5,52,Mischling klein,,,,2014,female,black-and-white
126019,21-30,female,11,115,Beagle,,,,2008,female,brown / white
126020,61-70,female,6,63,Welsh Corgi,Mixed,,,2012,male,wheat
126025,21-30,male,2,21,Appenzeller,,Labrador Retriever,,2003,female,tricolor
126027,41-50,female,6,61,Ratero,Mixed,,,2004,male,black-and-white
126047,21-30,female,6,61,Border Collie,,,,2005,female,blue / merle
126048,31-40,female,7,72,Chihuahua,,,,2003,male,brown / white
126048,31-40,female,7,72,Chihuahua,,,,2006,female,brown
126049,31-40,female,2,21,Husky,Mixed,,,2005,female,brown / white / black
126054,51-60,female,3,34,Jack Russel Terrier,,,,2007,male,tricolor
126062,61-70,female,10,101,Coton de Tulear,,,,2005,male,White
126116,61-70,female,8,83,Rauhaar Dackel,,,,2002,female,saufarben
126116,61-70,female,8,83,Rauhaar Dackel,,,,2004,male,saufarben
126116,61-70,female,8,83,Rauhaar Dackel,,,,2009,male,saufarben
126118,21-30,female,11,111,Chihuahua,,,,2014,male,white / beige
126120,21-30,female,11,115,Setter,,Retriever,,2010,female,black
126121,51-60,male,3,34,Berner Sennenhund,,,,2010,male,tricolor
126122,61-70,female,10,101,Yorkshire Terrier,,,,2015,male,Brown black
126124,21-30,female,3,31,Weimaraner,,,,2015,male,Gray
126125,41-50,male,4,44,Chihuahua,,,,2009,male,beige
126131,41-50,female,8,81,Zwergdachshund,,,,2015,male,saufarben
126135,21-30,female,8,83,Chihuahua,,,,2006,female,brown
126135,21-30,female,8,83,Chihuahua,,,,2012,female,brown
126147,41-50,male,3,33,Mastiff,,,,2012,male,blotched
126178,21-30,male,11,119,English Cocker Spaniel,,,,2011,male,brown
126190,31-40,male,11,111,Dogo Argentino,,,,2015,male,White
126193,21-30,female,12,123,Mops,,,,2006,male,black
126194,31-40,male,11,111,Labrador Retriever,,,,2011,male,blond color
126195,20-Nov,female,11,115,Französische Bulldogge,,,,2014,female,blotched
126203,21-30,female,7,74,Golden Retriever,,,,2015,female,golden
126212,21-30,female,11,111,Malteser,,,,2011,male,White
126226,21-30,female,10,101,Italienisches Windspiel,,,,2015,male,Gray
126230,31-40,female,11,119,Labrador Retriever,,,,2011,male,black
126234,21-30,male,7,74,Französische Bulldogge,,,,2015,female,black
126235,21-30,female,10,101,Parson Jack Russell Terrier,,,,2015,female,white / brown / black
126236,31-40,female,8,82,Cavalier King Charles Spaniel,,Bichon frisé,,2014,female,apricot
126244,31-40,female,8,81,Jack Russel Terrier,,,,2006,male,tricolor
126245,21-30,male,5,52,Jack Russel Terrier,Mixed,,,2011,male,White Brown
126250,21-30,male,2,23,Mischling gross,,,,2014,male,black-and-white
126251,41-50,female,4,42,Malteser,,,,2014,female,White
126252,21-30,female,5,52,Chihuahua,,,,2010,female,Red White
126253,41-50,male,9,92,Dachshund,,,,2015,male,black red
126255,41-50,male,11,119,Yorkshire Terrier,,,,2015,female,black / tan
126256,41-50,female,7,74,Jack Russel Terrier,,,,2004,female,brown / white
126257,31-40,male,9,91,Rottweiler,,,,2015,female,Brown black
126268,21-30,female,9,92,Schweizer Sennenhund,Mixed,,,2014,female,tricolor
126271,61-70,female,10,101,Mischling klein,,,,2004,male,White-red
126288,41-50,female,8,82,Labradoodle,,,,2011,male,White
126290,71-80,female,3,31,Mischling klein,,,,2008,male,brown
126294,71-80,female,10,101,Labrador Retriever,,,,2003,male,black
126302,21-30,female,7,71,Mischling gross,,,,2015,male,tricolor
126303,61-70,female,4,41,Malteser,,,,2015,female,White
126309,41-50,male,4,42,Tibetan Spaniel,,,,2001,female,tricolor
126310,41-50,female,9,92,Mischling klein,,,,2010,male,black-and-white
126311,21-30,female,11,119,Cocker Spaniel,,Pudel,,2010,male,White
126338,71-80,male,9,92,Havaneser,,,,2015,male,tricolor
126339,21-30,female,3,31,Französische Bulldogge,,,,2013,female,White black
126340,41-50,female,11,115,Sibirischer Husky,,,,2013,female,brown / white
126342,61-70,female,11,119,Mischling klein,,,,2011,female,brown
126344,31-40,male,8,82,Schäfer,Mixed,,,2013,male,Brown black
126349,21-30,female,8,83,Shih Tzu,,,,2014,male,light brown / white
126351,21-30,female,9,92,Malteser,Mixed,,,2013,female,cream
126386,51-60,female,9,91,Zwergpudel,,,,2014,female,black
126386,51-60,female,9,91,Zwergpudel,,,,2014,female,black
126390,81-90,female,2,23,Pinscher,Mixed,,,2001,female,brown
126393,31-40,male,3,31,Podenco,Mixed,,,2008,female,brown
126396,31-40,female,9,91,Mischling gross,,,,2006,male,red / brown
126403,31-40,male,7,71,Beagle,,,,2015,female,tricolor
126405,21-30,female,7,71,Chihuahua,,,,2010,male,White
126407,41-50,male,6,61,Mischling klein,,,,2014,female,White
126411,21-30,female,9,92,Weimaraner,,,,2013,male,blue
126428,51-60,female,7,74,Havaneser,,,,2012,female,beige
126428,51-60,female,7,74,Altdeutscher Schäfer,,,,2012,female,silver gray
126431,21-30,female,12,123,Labrador Retriever,,,,2014,female,brown
126432,41-50,male,4,44,Tibet Terrier,Mixed,,,2002,female,beige
126437,41-50,female,5,52,Mischling klein,,,,2015,female,brown
126442,31-40,male,9,92,Appenzeller Sennenhund,Mixed,,,2015,female,tricolor
126448,61-70,male,11,115,Grosspudel,,,,2015,male,black
126451,21-30,female,5,52,Mops,,,,2011,male,beige / black
126452,51-60,female,6,63,Mischling gross,,,,2005,male,yellow
126452,51-60,female,6,63,Mischling gross,,,,2005,male,brown
126453,31-40,female,2,23,Parson Russell Terrier,,,,2015,female,tricolor
126454,31-40,male,5,52,Parson Russell Terrier,,,,2014,male,White-red
126455,51-60,female,11,119,Yorkshire Terrier,,,,2015,female,choco
126462,31-40,male,10,102,Französische Bulldogge,,,,2015,female,White
126477,41-50,female,7,72,Schweizer Sennenhund,,,,2015,female,black / brown / white
126480,31-40,female,2,21,Deutscher Schäfer,,,,2014,female,Gray
126482,31-40,male,11,111,Labrador Retriever,,,,2005,female,black
126490,21-30,female,2,21,Dachshund,,,,2013,male,black / tan
126491,71-80,female,2,21,Malteser,,,,2008,male,White
126492,31-40,female,11,119,Chihuahua,,,,2007,female,black
126504,21-30,female,12,122,Chihuahua,,,,2014,male,tan
126534,51-60,female,8,82,Zwergpudel,,,,2015,female,black
126540,51-60,male,4,42,English Cocker Spaniel,,,,2009,male,brown mold
126555,21-30,male,10,102,Husky,Mixed,,,2012,male,brown
126560,21-30,female,3,34,Podenco,Mixed,,,2009,male,tan
126572,41-50,male,6,63,Briard,Mixed,,,2003,male,cream
126590,21-30,female,12,122,Französische Bulldogge,,,,2014,female,white blotched
126594,31-40,female,11,111,Labrador Retriever,,,,2014,female,yellow
126597,61-70,male,4,42,Jack Russel Terrier,,Wolfspitz,,2014,male,light brown / white
126601,51-60,female,12,123,Malteser,,,,2015,male,White
126605,51-60,male,11,115,Chihuahua,,,,2009,male,White Brown
126607,51-60,male,11,115,Nackthund,,,,2012,female,black
126608,41-50,male,6,63,Zwergschnauzer,Mixed,,,2005,female,black
126617,31-40,female,7,74,Havaneser,,,,2014,female,white / beige
126632,21-30,male,11,119,Bullmastiff,,,,2014,female,brown
126673,51-60,male,11,119,Spitz,Mixed,,,2011,female,cream
126685,31-40,female,9,92,Barbet,,,,2015,male,black
126687,31-40,male,7,72,Zwergschnauzer,,,,2010,female,pepper salt
126687,31-40,male,7,72,Zwergschnauzer,,,,2012,female,black / gray
126732,41-50,female,3,31,Australien Kelpie,,,,2015,female,brown
126746,41-50,female,11,111,Yorkshire Terrier,,,,2009,male,blue / tan
126747,31-40,female,2,21,Boxer,Mixed,,,2008,male,brown
126768,41-50,female,6,61,Terrier,Mixed,,,2008,male,black / tan
126777,41-50,female,12,123,Labrador Retriever,,,,2006,male,grey black
126788,31-40,male,9,91,Cavalier King Charles Spaniel,,,,2006,female,red
126809,21-30,female,7,74,Französische Bulldogge,,,,2014,male,black-and-white
126811,21-30,male,11,115,Dackel,,,,2015,female,black red
126838,31-40,female,11,119,Beagle,,,,2015,male,bicolor
126838,31-40,female,11,119,Mops,,Beagle,,2015,male,tricolor
126840,41-50,female,3,34,Tibet Terrier,,,,2002,male,beige
126844,51-60,female,9,91,Pekingese,,,,2001,female,black / brown
126863,41-50,female,5,51,Malinois,,,,2007,male,brown
126868,41-50,male,10,101,Kooiker,,,,2010,male,Red White
126872,21-30,female,11,115,Französische Bulldogge,,,,2015,female,beige / black
126873,21-30,female,2,23,Pinscher,,,,2009,female,brown
126907,41-50,female,5,52,American Bulldog,,,,2012,male,White black
126909,21-30,female,5,51,Entlebucher Sennenhund,Mixed,,,2006,male,tricolor
126910,31-40,female,3,31,Rehpinscher,,,,2008,male,black / brown
126911,21-30,female,4,44,Boston Terrier,,,,2014,male,brown brindle
126932,21-30,male,11,111,Chihuahua,,Pinscher,,2014,male,black
126933,61-70,female,7,74,Prager Rattler,,,,2014,female,black / brown
126934,21-30,female,9,92,Spitz,,,,2015,male,cream
126935,21-30,female,11,111,Malteser,Mixed,,,2015,male,White Brown
126937,31-40,female,7,72,Grosspudel,,,,2015,female,black / tan
126944,61-70,male,12,122,Toypudel,,,,2014,male,White
126945,21-30,female,11,115,Chihuahua,,,,2012,female,brown
126946,41-50,female,11,119,Malteser,,,,2015,male,White
126947,31-40,female,11,119,Chinese Powder Puff,,,,2010,male,White
126949,31-40,male,3,33,Kleinspitz,,,,2004,male,beige / black
126958,71-80,female,6,61,Beagle,,,,2011,female,tricolor
126961,31-40,male,11,111,Mischling klein,,,,2013,female,White black
126962,21-30,male,3,34,Chihuahua,,,,2009,male,black / tan
126963,21-30,female,11,111,Mischling gross,,,,2009,female,black
126971,31-40,female,10,101,Chihuahua,,,,2015,male,black / white / brown
126972,61-70,female,11,119,Yorkshire Terrier,,,,2010,male,brown / gray
126974,21-30,female,10,102,Spitz,,,,2010,female,beige
126976,41-50,male,11,119,Yorkshire Terrier,,,,2010,male,Brown black
126977,51-60,female,9,91,Yorkshire Terrier,,,,2007,female,steel blue / tan
126996,21-30,female,9,92,Französische Bulldogge,,,,2015,male,Brown black
127002,61-70,female,3,33,Saluki,,,,2015,female,cream
127013,51-60,female,12,123,Mischling gross,,,,2004,male,brown / white
127014,41-50,male,11,119,Pudel,,,,2010,male,beige
127016,21-30,female,8,82,Mischling klein,,,,2014,female,brown / white
127017,61-70,female,3,33,Foxterrier,,,,2015,female,tricolor
127018,31-40,female,4,44,Chihuahua,,,,2010,female,White
127020,51-60,female,10,102,Rehpinscher,,Papillon,,2015,male,Brown black
127021,31-40,male,6,63,Mops,,,,2010,male,beige
127022,21-30,female,9,92,Foxterrier,,,,2010,male,tricolor
